engine,requestedBodies,tMs,bodies,awakeBodies,renderFps,simFps,simCapacityFps,physicsStepMs,physicsCapacityFps,renderSyncMs,syncMs,renderMs,snapshotCopyMs,snapshotBytes,threadsEnabled,stepCount
"rapier",8192,758,8197,8192,120.08566109957333,51.815536692340174,64.47373309824731,15.51019232089703,64.47373309824731,2.9200000762939453,0.24000000953674316,0.25999999046325684,0.06499993801116943,459032,false,68
"rapier",8192,1010,8197,8192,119.99200052185522,49.8862593301545,61.45223936569917,16.27279998779297,61.45223936569917,3.819999933242798,0.21500003337860107,0.30000007152557373,0.0700000524520874,459032,false,81
"rapier",8192,1262,8197,8192,119.99600013714328,49.8862593301545,61.45223936569917,16.27279998779297,61.45223936569917,3.0450000762939453,0.21500003337860107,0.33000004291534424,0.06499993801116943,459032,false,94
"rapier",8192,1515,8197,8192,119.8976873091164,49.8862593301545,61.45223936569917,16.27279998779297,61.45223936569917,3.4250000715255737,0.2250000238418579,0.2749999761581421,0.059999942779541016,459032,false,107
"rapier",8192,1768,8197,8192,119.89129854531407,52.57060524050262,65.3136263787714,15.310740735795763,65.3136263787714,3.555000066757202,0.21500003337860107,0.26499998569488525,0.07499992847442627,459032,false,120
"rapier",8192,2020,8197,8192,119.97360581282334,52.57060524050262,65.3136263787714,15.310740735795763,65.3136263787714,2.975000023841858,0.21500003337860107,0.26499998569488525,0.12999999523162842,459032,false,132
"rapier",8192,2272,8197,0,119.96241177535562,49.599730180752466,61.4326083673686,16.278000016212463,61.4326083673686,3.2100000381469727,0.2950000762939453,0.2749999761581421,0.06999993324279785,459032,false,134
"rapier",8192,2528,8197,0,119.70234017923224,49.599730180752466,61.4326083673686,16.278000016212463,61.4326083673686,3.2100000381469727,0.2950000762939453,0.2749999761581421,0.06999993324279785,459032,false,134
"rapier",16384,253,16389,16384,120.72515576821347,33.82060050173309,67.49915618088713,14.81500001748403,67.49915618088713,6.504999995231628,0.43999993801116943,0.25,0.034999966621398926,917784,false,22
"rapier",16384,509,16389,16384,119.98800119225214,33.82060050173309,67.49915618088713,14.81500001748403,67.49915618088713,5.865000009536743,0.4249999523162842,0.25,0.125,917784,false,26
"rapier",16384,763,16389,16384,119.99920000609622,17.80168918485747,20.678484048007,48.359444419542946,20.678484048007,6,0.43000006675720215,0.24500000476837158,0.02499997615814209,917784,false,31
"rapier",16384,1016,16389,16384,119.98240257866662,17.80168918485747,20.678484048007,48.359444419542946,20.678484048007,6.944999933242798,0.4249999523162842,0.2749999761581421,0.13499999046325684,917784,false,35
"rapier",16384,1268,16389,16384,120.01360154761294,16.64462794530284,19.165859204828486,52.176111141840614,19.165859204828486,7.534999966621399,0.4299999475479126,0.24000000953674316,0.11500000953674316,917784,false,38
"rapier",16384,1533,16389,16384,120.13535250173477,16.64462794530284,19.165859204828486,52.176111141840614,19.165859204828486,19.299999952316284,0.4450000524520874,0.24000000953674316,0.12000000476837158,917784,false,41
"rapier",16384,1786,16389,16384,119.9544173076954,12.322967368887733,14.10806780056322,70.88142856529781,14.10806780056322,7.014999985694885,0.4299999475479126,0.2549999952316284,0.11000001430511475,917784,false,44
"rapier",16384,2038,16389,16384,120.06883947865502,12.322967368887733,14.10806780056322,70.88142856529781,14.10806780056322,6.615000009536743,0.4249999523162842,0.26499998569488525,0.11000001430511475,917784,false,47
"rapier",16384,2291,16389,16384,120.0880645730519,11.337332894480065,12.649554625813268,79.05416669448216,12.649554625813268,6.9100000858306885,0.43500006198883057,0.24000000953674316,0.11500000953674316,917784,false,50
"rapier",16384,2542,16389,16384,119.98720137739211,11.337332894480065,12.649554625813268,79.05416669448216,12.649554625813268,7.894999980926514,0.42500007152557373,0.2549999952316284,0.125,917784,false,52
